image,split,estimated_players,occupied_cells,n_CSK,n_DC,n_GT,n_KKR,n_LSG,n_MI,n_PBKS,n_RR,n_RCB,n_SRH
RRvsCSK_image_231.jpg,Train,2,9,1,0,0,0,0,0,0,1,0,0
PBKSvsMI_image_17.jpg,Train,2,12,0,0,0,0,0,1,1,0,0,0
MIvsRCB_image_126.jpg,Train,1,3,0,0,0,0,0,0,0,0,1,0
KKRvsSRH_image_49.jpg,Train,2,3,0,0,0,0,0,0,0,0,0,2
PBKSvsDC_image_73.jpg,Train,1,5,0,1,0,0,0,0,0,0,0,0
GTvsLSG_image_45.jpg,Train,1,6,0,0,0,0,1,0,0,0,0,0
LSGvsMI_image_108.jpg,Train,1,2,0,0,0,0,0,1,0,0,0,0
KKRvsLSG_image_122.jpg,Train,1,12,0,0,0,1,0,0,0,0,0,0
LSGvsSRH_image_69.jpg,Train,1,8,0,0,0,0,0,0,0,0,0,1
GTvsRR_image_38.jpg,Train,2,12,0,0,1,0,0,0,0,1,0,0
KKRvsPBKS_image_206.jpg,Train,1,8,0,0,0,1,0,0,0,0,0,0
RCBvsGT_image_1.jpg,Train,1,9,0,0,0,0,0,0,0,0,1,0
KKRvsRR_image_55.jpg,Train,2,10,0,0,0,2,0,0,0,0,0,0
RCBvsGT_image_49.jpg,Train,2,7,0,0,1,0,0,0,0,0,1,0
GTvsPBKS_image_60.jpg,Train,1,2,0,0,0,0,0,0,1,0,0,0
KKRvsGT_image_158.jpg,Train,1,3,0,0,0,1,0,0,0,0,0,0
PBKSvsCSK_image_201.jpg,Train,1,4,0,0,0,0,0,0,1,0,0,0
MIvsCSK_image_1.jpg,Train,1,5,1,0,0,0,0,0,0,0,0,0
KKRvsPBKS_image_219.jpg,Train,1,2,0,0,0,0,0,0,1,0,0,0
KKRvsLSG_image_121.jpg,Train,1,5,0,0,0,0,1,0,0,0,0,0
PBKSvsDC_image_18.jpg,Train,1,4,0,0,0,0,0,0,1,0,0,0
KKRvsSRH_image_279.jpg,Train,2,9,0,0,0,1,0,0,0,0,0,1
RRvsLSG_image_25.jpg,Train,3,8,0,0,0,0,1,1,0,1,0,0
PBKSvsCSK_image_153.jpg,Train,1,12,0,0,0,0,0,0,1,0,0,0
KKRvsSRH_image_83.jpg,Train,1,11,0,0,0,1,0,0,0,0,0,0
PBKSvsMI_image_8.jpg,Train,1,9,0,0,0,0,0,1,0,0,0,0
RCBvsDC_image_170.jpg,Train,1,10,0,1,0,0,0,0,0,0,0,0
RCBvsGT_image_29.jpg,Train,1,11,0,0,1,0,0,0,0,0,0,0
SRHvsRR_image_124.jpg,Train,1,9,0,0,0,0,0,0,0,0,0,1
GTvsLSG_image_316.jpg,Train,1,5,0,0,0,0,1,0,0,0,0,0
PBKSvsDC_image_59.jpg,Train,1,6,0,1,0,0,0,0,0,0,0,0
RCBvsGT_image_60.jpg,Train,1,6,0,0,0,0,0,0,0,0,1,0
KKRvsSRH_image_85.jpg,Train,2,21,0,0,0,1,0,0,0,0,0,1
SRHvsMI_image_226.jpg,Train,1,10,0,0,0,0,0,1,0,0,0,0
KKRvsLSG_image_110.jpg,Train,1,3,0,0,0,1,0,0,0,0,0,0
KKRvsCSK_image_139.jpg,Train,1,12,0,0,0,1,0,0,0,0,0,0
LSGvsMI_image_182.jpg,Train,1,7,0,0,0,0,1,0,0,0,0,0
KKRvsCSK_image_71.jpg,Train,2,18,1,0,0,1,0,0,0,0,0,0
KKRvsPBKS_image_118.jpg,Train,3,8,0,0,0,0,0,0,2,0,0,1
SRHvsPBKS_image_86.jpg,Train,1,6,0,0,0,0,0,0,1,0,0,0
MIvsRCB_image_115.jpg,Train,1,6,0,0,0,0,0,1,0,0,0,0
GTvsMI_image_256.jpg,Train,3,11,0,0,1,0,0,2,0,0,0,0
MIvsDC_image_192.jpg,Train,2,10,0,1,0,0,0,1,0,0,0,0
MIvsKKR_image_13.jpg,Train,2,10,0,0,0,1,0,1,0,0,0,0
KKRvsSRH_image_123.jpg,Train,3,33,0,0,0,1,0,0,0,0,0,2
SRHvsMI_image_220.jpg,Train,1,11,0,0,0,0,0,1,0,0,0,0
RRvsMI_image_66.jpg,Train,3,26,0,0,0,0,0,3,0,0,0,0
SRHvsPBKS_image_36.jpg,Train,1,8,0,0,0,0,0,0,0,0,0,1
KKRvsSRH_image_99.jpg,Train,3,12,0,0,0,1,0,0,0,0,0,2
MIvsKKR_image_2.jpg,Train,1,6,0,0,0,0,0,1,0,0,0,0
PBKSvsDC_image_5.jpg,Train,2,10,0,0,0,0,0,0,2,0,0,0
PBKSvsCSK_image_216.jpg,Train,1,6,0,0,0,0,0,0,1,0,0,0
RCBvsGT_image_87.jpg,Train,1,12,0,0,1,0,0,0,0,0,0,0
GTvsPBKS_image_3.jpg,Train,3,5,0,0,1,0,0,0,2,0,0,0
SRHvsMI_image_208.jpg,Train,2,14,0,0,0,0,0,1,0,0,1,0
KKRvsPBKS_image_40.jpg,Train,1,7,0,0,0,1,0,0,0,0,0,0
RCBvsDC_image_223.jpg,Train,1,18,0,1,0,0,0,0,0,0,0,0
SRHvsPBKS_image_77.jpg,Train,1,5,0,0,0,0,0,0,1,0,0,0
GTvsLSG_image_24.jpg,Train,1,13,0,0,1,0,0,0,0,0,0,0
SRHvsMI_image_218.jpg,Train,1,18,0,0,0,0,0,0,0,0,0,1
KKRvsLSG_image_38.jpg,Train,1,18,0,0,0,0,1,0,0,0,0,0
RRvsCSK_image_212.jpg,Train,1,6,1,0,0,0,0,0,0,0,0,0
KKRvsLSG_image_24.jpg,Train,0,0,0,0,0,0,0,0,0,0,0,0
KKRvsRCB_image_127.jpg,Train,2,16,0,0,0,0,0,0,0,0,2,0
KKRvsLSG_image_49.jpg,Train,1,4,0,0,0,1,0,0,0,0,0,0
SRHvsMI_image_250.jpg,Train,1,9,0,0,0,0,0,0,0,0,0,1
GTvsPBKS_image_18.jpg,Train,1,1,0,0,0,0,0,0,1,0,0,0
KKRvsPBKS_image_187.jpg,Train,1,3,0,0,0,1,0,0,0,0,0,0
PBKSvsMI_image_50.jpg,Train,1,3,0,0,0,0,0,0,1,0,0,0
KKRvsRCB_image_1.jpg,Train,1,4,0,0,0,0,0,0,0,0,1,0
PBKSvsDC_image_77.jpg,Train,3,8,0,2,0,0,0,0,1,0,0,0
RCBvsSRH_image_121.jpg,Train,1,10,0,0,0,0,0,0,0,0,1,0
SRHvsPBKS_image_101.jpg,Train,1,6,0,0,0,0,0,0,0,0,0,1
GTvsPBKS_image_59.jpg,Train,3,8,0,0,1,0,0,0,2,0,0,0
KKRvsSRH_image_209.jpg,Train,2,33,0,0,0,1,0,0,0,0,0,1
PBKSvsCSK_image_170.jpg,Train,1,29,1,0,0,0,0,0,0,0,0,0
MIvsRCB_image_123.jpg,Train,1,10,0,0,0,0,0,0,0,0,1,0
LSGvsCSK_image_46.jpg,Train,3,14,1,0,0,0,2,0,0,0,0,0
RRvsMI_image_82.jpg,Train,2,18,0,0,0,0,0,1,0,1,0,0
KKRvsSRH_image_4.jpg,Train,1,11,0,0,0,1,0,0,0,0,0,0
SRHvsRR_image_76.jpg,Train,1,6,0,0,0,0,0,0,0,0,0,1
SRHvsMI_image_233.jpg,Train,2,21,0,0,0,0,0,1,0,0,0,1
PBKSvsDC_image_63.jpg,Train,2,11,0,1,0,0,0,0,1,0,0,0
PBKSvsCSK_image_189.jpg,Train,1,6,0,0,0,0,0,0,1,0,0,0
SRHvsPBKS_image_102.jpg,Train,1,5,0,0,0,0,0,0,1,0,0,0
MIvsCSK_image_180.jpg,Train,5,10,2,0,0,0,0,3,0,0,0,0
SRHvsMI_image_201.jpg,Train,2,16,0,0,0,0,0,1,0,0,0,1
SRHvsDC_image_61.jpg,Train,1,27,0,0,0,0,0,0,0,0,0,1
GTvsSRH_image_108.jpg,Train,2,8,0,0,2,0,0,0,0,0,0,0
KKRvsGT_image_2.jpg,Train,2,11,0,0,2,0,0,0,0,0,0,0
KKRvsLSG_image_131.jpg,Train,2,7,0,0,0,0,2,0,0,0,0,0
PBKSvsCSK_image_137.jpg,Train,1,5,0,0,0,0,0,0,1,0,0,0
KKRvsSRH_image_22.jpg,Train,1,14,0,0,0,1,0,0,0,0,0,0
LSGvsRCB_image_225.jpg,Train,2,14,0,0,0,0,0,0,0,0,2,0
MIvsRCB_image_108.jpg,Train,1,4,0,0,0,0,0,0,0,0,1,0
PBKSvsCSK_image_208.jpg,Train,1,4,0,0,0,0,0,0,1,0,0,0
PBKSvsMI_image_101.jpg,Train,1,11,0,0,0,0,0,0,1,0,0,0
KKRvsCSK_image_36.jpg,Train,1,7,0,0,0,1,0,0,0,0,0,0
KKRvsLSG_image_95.jpg,Train,1,5,0,0,0,0,1,0,0,0,0,0
RCBvsRR_image_132.jpg,Train,4,14,0,0,0,0,0,0,0,1,2,1
RCBvsGT_image_54.jpg,Train,2,12,0,0,1,0,0,0,0,0,1,0
PBKSvsCSK_image_34.jpg,Train,1,6,0,0,0,0,0,0,1,0,0,0
RCBvsPBKS_image_155.jpg,Train,3,9,0,0,0,0,0,0,2,0,1,0
LSGvsSRH_image_270.jpg,Train,2,18,0,0,0,0,2,0,0,0,0,0
KKRvsLSG_image_75.jpg,Train,1,5,0,0,0,1,0,0,0,0,0,0
LSGvsMI_image_131.jpg,Train,1,7,0,0,0,0,0,1,0,0,0,0
RCBvsPBKS_image_48.jpg,Train,2,9,0,0,0,0,0,0,2,0,0,0
LSGvsMI_image_116.jpg,Train,1,6,0,0,0,0,1,0,0,0,0,0
SRHvsDC_image_111.jpg,Train,2,29,0,2,0,0,0,0,0,0,0,0
KKRvsGT_image_203.jpg,Train,1,2,0,0,0,1,0,0,0,0,0,0
SRHvsDC_image_184.jpg,Train,1,7,0,0,0,0,0,0,0,0,0,1
KKRvsRR_image_60.jpg,Train,2,20,0,0,0,1,0,0,0,1,0,0
PBKSvsMI_image_141.jpg,Train,1,8,0,0,0,0,0,1,0,0,0,0
KKRvsSRH_image_1.jpg,Train,1,11,0,0,0,0,0,0,0,0,0,1
SRHvsMI_image_139.jpg,Train,1,12,0,0,0,0,0,1,0,0,0,0
GTvsLSG_image_12.jpg,Train,1,7,0,0,0,0,1,0,0,0,0,0
LSGvsRCB_image_33.jpg,Train,2,9,0,0,0,0,0,0,0,0,2,0
LSGvsSRH_image_53.jpg,Train,1,6,0,0,0,0,0,0,0,0,0,1
KKRvsRR_image_175.jpg,Train,2,6,0,0,0,1,0,0,0,1,0,0
KKRvsSRH_image_47.jpg,Train,1,24,0,0,0,1,0,0,0,0,0,0
LSGvsRCB_image_232.jpg,Train,1,4,0,0,0,0,0,0,0,0,1,0
LSGvsCSK_image_35.jpg,Train,3,14,3,0,0,0,0,0,0,0,0,0
KKRvsLSG_image_22.jpg,Train,1,10,0,0,0,1,0,0,0,0,0,0
RCBvsSRH_image_85.jpg,Train,1,8,0,0,0,0,0,0,0,0,1,0
PBKSvsCSK_image_79.jpg,Train,1,7,1,0,0,0,0,0,0,0,0,0
GTvsLSG_image_391.jpg,Train,1,6,0,0,1,0,0,0,0,0,0,0
SRHvsMI_image_90.jpg,Train,1,12,0,0,0,0,0,1,0,0,0,0
SRHvsMI_image_115.jpg,Train,4,40,0,0,0,0,0,2,0,0,0,2
GTvsMI_image_262.jpg,Train,1,3,0,0,0,0,0,1,0,0,0,0
RRvsMI_image_140.jpg,Train,1,40,0,0,0,0,0,1,0,0,0,0
KKRvsSRH_image_50.jpg,Train,2,8,0,0,0,0,0,0,0,0,0,2
MIvsCSK_image_298.jpg,Train,1,7,1,0,0,0,0,0,0,0,0,0
KKRvsRCB_image_120.jpg,Train,2,6,0,0,0,0,0,0,0,0,2,0
KKRvsRR_image_304.jpg,Train,1,4,0,0,0,0,0,0,0,1,0,0
SRHvsDC_image_25.jpg,Train,1,7,0,0,0,0,0,0,0,0,0,1
SRHvsMI_image_308.jpg,Train,1,13,0,0,0,0,0,1,0,0,0,0
RRvsLSG_image_70.jpg,Train,1,6,0,0,0,0,1,0,0,0,0,0
SRHvsMI_image_186.jpg,Train,2,22,0,0,0,0,0,1,0,0,0,1
SRHvsDC_image_67.jpg,Train,1,6,0,0,0,0,0,0,0,0,0,1
SRHvsDC_image_84.jpg,Train,1,16,0,1,0,0,0,0,0,0,0,0
GTvsPBKS_image_68.jpg,Train,1,3,0,0,0,0,0,0,1,0,0,0
LSGvsRCB_image_83.jpg,Train,1,6,0,0,0,0,0,0,0,0,1,0
SRHvsMI_image_58.jpg,Train,3,11,0,0,0,0,0,1,0,0,0,2
SRHvsDC_image_44.jpg,Train,1,4,0,0,0,0,0,0,0,0,0,1
KKRvsRR_image_70.jpg,Train,2,10,0,0,0,1,0,0,0,1,0,0
PBKSvsMI_image_11.jpg,Train,1,6,0,0,0,0,0,1,0,0,0,0
GTvsSRH_image_69.jpg,Train,2,10,0,0,1,0,0,0,0,0,0,1
KKRvsSRH_image_168.jpg,Train,1,9,0,0,0,1,0,0,0,0,0,0
RRvsLSG_image_69.jpg,Train,1,8,0,0,0,0,1,0,0,0,0,0
RCBvsCSK_image_428.jpg,Train,5,25,2,0,0,0,0,0,0,0,3,0
SRHvsMI_image_183.jpg,Train,1,11,0,0,0,0,0,1,0,0,0,0
RCBvsSRH_image_18.jpg,Train,1,4,0,0,0,0,0,0,0,0,0,1
PBKSvsCSK_image_31.jpg,Train,3,10,0,0,0,0,0,0,1,0,2,0
RRvsMI_image_58.jpg,Train,1,5,0,0,0,0,0,0,0,1,0,0
RCBvsSRH_image_224.jpg,Train,3,8,0,0,0,0,0,0,1,0,2,0
KKRvsCSK_image_128.jpg,Train,1,5,0,0,0,1,0,0,0,0,0,0
PBKSvsMI_image_54.jpg,Train,2,18,0,0,0,0,0,1,1,0,0,0
SRHvsDC_image_45.jpg,Train,1,4,0,1,0,0,0,0,0,0,0,0
RCBvsRR_image_15.jpg,Train,3,17,0,0,0,0,0,0,0,0,3,0
SRHvsMI_image_247.jpg,Test,1,2,0,0,0,0,0,0,0,1,0,0
MIvsRCB_image_11.jpg,Test,3,6,0,0,1,0,0,0,0,0,2,0
SRHvsMI_image_259.jpg,Test,2,24,0,0,0,0,0,1,0,1,0,0
KKRvsRCB_image_14.jpg,Test,3,7,0,0,0,1,0,0,0,0,1,1
KKRvsSRH_image_148.jpg,Test,3,7,0,0,0,1,0,0,0,0,0,2
KKRvsLSG_image_94.jpg,Test,3,3,0,0,0,1,1,1,0,0,0,0
RCBvsSRH_image_123.jpg,Test,2,7,0,0,0,0,0,0,0,0,1,1
PBKSvsDC_image_98.jpg,Test,1,3,0,1,0,0,0,0,0,0,0,0
GTvsSRH_image_135.jpg,Test,1,23,0,0,0,0,0,0,0,0,0,1
SRHvsPBKS_image_82.jpg,Test,1,5,0,0,0,0,0,0,0,0,0,1
KKRvsCSK_image_298.jpg,Test,1,8,0,0,0,1,0,0,0,0,0,0
SRHvsRR_image_120.jpg,Test,2,7,0,0,0,0,0,0,0,2,0,0
RRvsMI_image_3.jpg,Test,2,9,0,0,0,0,0,1,0,1,0,0
KKRvsSRH_image_113.jpg,Test,2,6,0,0,0,2,0,0,0,0,0,0
RRvsMI_image_21.jpg,Test,2,7,0,0,0,0,0,1,0,1,0,0
PBKSvsCSK_image_23.jpg,Test,1,5,1,0,0,0,0,0,0,0,0,0
RCBvsSRH_image_36.jpg,Test,1,7,0,0,0,0,0,0,0,0,0,1
SRHvsPBKS_image_27.jpg,Test,1,5,0,0,0,0,0,0,0,0,0,1
LSGvsMI_image_30.jpg,Test,1,10,0,0,0,0,0,1,0,0,0,0
SRHvsMI_image_164.jpg,Test,1,4,0,0,0,0,0,0,0,0,0,1
RCBvsPBKS_image_132.jpg,Test,6,11,0,0,0,0,0,0,2,0,3,1
KKRvsLSG_image_91.jpg,Test,1,1,0,0,0,0,1,0,0,0,0,0
RCBvsPBKS_image_176.jpg,Test,5,11,0,0,0,0,0,0,3,0,2,0
SRHvsMI_image_194.jpg,Test,4,17,0,0,0,0,0,2,0,0,0,2
KKRvsSRH_image_34.jpg,Test,2,14,0,0,0,2,0,0,0,0,0,0
KKRvsPBKS_image_172.jpg,Test,7,22,0,0,0,0,0,0,3,0,2,2
KKRvsSRH_image_234.jpg,Test,1,8,0,0,0,1,0,0,0,0,0,0
RCBvsGT_image_76.jpg,Test,1,4,0,0,1,0,0,0,0,0,0,0
KKRvsPBKS_image_12.jpg,Test,2,7,0,0,0,2,0,0,0,0,0,0
GTvsLSG_image_41.jpg,Test,3,3,0,0,0,0,2,0,0,0,1,0
KKRvsPBKS_image_117.jpg,Test,1,9,0,0,0,1,0,0,0,0,0,0
KKRvsSRH_image_19.jpg,Test,1,7,0,0,0,0,0,0,0,0,0,1
GTvsRR_image_56.jpg,Test,2,7,0,0,1,0,0,0,0,1,0,0
SRHvsMI_image_202.jpg,Test,1,4,0,0,0,0,0,0,0,0,0,1
SRHvsMI_image_230.jpg,Test,1,18,0,0,0,0,0,1,0,0,0,0
RCBvsGT_image_139.jpg,Test,1,1,0,0,0,0,0,0,0,0,1,0
RCBvsGT_image_44.jpg,Test,1,1,0,0,0,0,0,0,0,0,0,1
RCBvsSRH_image_95.jpg,Test,2,7,0,1,0,0,0,0,0,0,1,0
SRHvsMI_image_30.jpg,Test,1,5,0,0,0,0,0,1,0,0,0,0
KKRvsPBKS_image_113.jpg,Test,3,5,0,0,0,1,0,0,2,0,0,0
LSGvsCSK_image_86.jpg,Test,2,8,0,1,0,0,1,0,0,0,0,0
KKRvsPBKS_image_31.jpg,Test,1,2,0,0,0,1,0,0,0,0,0,0
GTvsRR_image_39.jpg,Test,3,17,0,0,1,0,1,0,0,1,0,0
SRHvsPBKS_image_95.jpg,Test,3,7,0,0,0,0,0,0,1,0,0,2
GTvsSRH_image_5.jpg,Test,1,3,0,0,1,0,0,0,0,0,0,0
RCBvsRR_image_92.jpg,Test,1,6,0,0,0,0,0,0,0,1,0,0
PBKSvsDC_image_19.jpg,Test,1,3,0,1,0,0,0,0,0,0,0,0
SRHvsDC_image_107.jpg,Test,3,6,0,2,0,0,0,0,0,0,0,1
PBKSvsMI_image_125.jpg,Test,5,9,0,0,0,0,0,4,1,0,0,0
KKRvsRCB_image_64.jpg,Test,1,11,0,0,0,1,0,0,0,0,0,0
LSGvsCSK_image_108.jpg,Test,3,3,0,0,0,0,3,0,0,0,0,0
KKRvsRCB_image_77.jpg,Test,1,10,0,0,0,1,0,0,0,0,0,0
GTvsMI_image_205.jpg,Test,1,2,0,0,1,0,0,0,0,0,0,0
GTvsMI_image_216.jpg,Test,1,14,0,0,0,0,0,1,0,0,0,0
RCBvsPBKS_image_13.jpg,Test,3,6,0,0,0,0,0,0,0,0,1,2
GTvsMI_image_14.jpg,Test,2,4,0,0,0,0,0,2,0,0,0,0
SRHvsPBKS_image_54.jpg,Test,1,1,0,0,0,0,0,0,1,0,0,0
MIvsCSK_image_83.jpg,Test,2,19,2,0,0,0,0,0,0,0,0,0
PBKSvsMI_image_21.jpg,Test,2,7,0,0,0,0,0,2,0,0,0,0
RRvsCSK_image_99.jpg,Test,3,5,1,0,0,0,0,0,0,1,1,0
PBKSvsCSK_image_301.jpg,Test,1,2,0,0,0,0,0,0,1,0,0,0
LSGvsSRH_image_296.jpg,Test,1,5,0,0,0,0,0,0,0,0,0,1
GTvsMI_image_249.jpg,Test,2,11,0,0,0,0,0,2,0,0,0,0
SRHvsPBKS_image_138.jpg,Test,2,2,0,0,0,0,0,0,2,0,0,0
PBKSvsDC_image_92.jpg,Test,3,11,0,1,0,0,0,0,1,0,1,0
KKRvsRCB_image_106.jpg,Test,3,5,0,0,0,2,0,0,0,0,1,0
KKRvsPBKS_image_197.jpg,Test,2,2,0,0,0,0,0,0,1,0,1,0
RCBvsCSK_image_303.jpg,Test,2,12,1,0,0,0,0,0,0,0,1,0
MIvsKKR_image_53.jpg,Test,2,12,0,0,0,1,0,1,0,0,0,0
PBKSvsDC_image_96.jpg,Test,2,3,0,2,0,0,0,0,0,0,0,0
GTvsLSG_image_281.jpg,Test,1,2,0,0,1,0,0,0,0,0,0,0
RCBvsGT_image_37.jpg,Test,4,10,0,0,0,0,0,0,2,0,2,0
KKRvsPBKS_image_183.jpg,Test,1,6,0,0,0,1,0,0,0,0,0,0
KKRvsCSK_image_115.jpg,Test,1,2,0,0,0,1,0,0,0,0,0,0
GTvsMI_image_239.jpg,Test,3,14,0,0,0,0,0,3,0,0,0,0
KKRvsPBKS_image_95.jpg,Test,4,4,0,0,0,0,0,0,1,0,3,0
RCBvsRR_image_63.jpg,Test,1,21,0,0,0,0,0,0,0,0,1,0
RCBvsGT_image_122.jpg,Test,1,3,0,0,1,0,0,0,0,0,0,0
SRHvsMI_image_173.jpg,Test,2,11,0,0,0,0,0,1,0,0,0,1
GTvsSRH_image_231.jpg,Test,1,3,0,0,0,0,0,0,0,0,0,1
MIvsDC_image_197.jpg,Test,1,2,0,1,0,0,0,0,0,0,0,0
RCBvsPBKS_image_51.jpg,Test,0,0,0,0,0,0,0,0,0,0,0,0
LSGvsMI_image_25.jpg,Test,1,4,0,0,0,0,0,1,0,0,0,0
KKRvsSRH_image_224.jpg,Test,2,10,0,0,0,1,0,0,0,0,0,1
RCBvsCSK_image_50.jpg,Test,0,0,0,0,0,0,0,0,0,0,0,0
GTvsPBKS_image_104.jpg,Test,1,11,0,0,1,0,0,0,0,0,0,0
GTvsPBKS_image_82.jpg,Test,1,1,0,0,1,0,0,0,0,0,0,0
RRvsCSK_image_98.jpg,Test,1,4,0,0,0,0,0,0,0,1,0,0
RCBvsDC_image_24.jpg,Test,1,1,0,1,0,0,0,0,0,0,0,0
LSGvsMI_image_54.jpg,Test,1,1,0,0,0,0,0,1,0,0,0,0
GTvsRR_image_136.jpg,Test,4,12,0,0,0,2,0,0,0,1,0,1
GTvsLSG_image_271.jpg,Test,3,16,0,0,1,0,1,0,0,0,1,0
MIvsCSK_image_252.jpg,Test,2,2,0,0,0,0,0,0,0,0,1,1
SRHvsPBKS_image_140.jpg,Test,2,2,0,0,1,0,0,0,1,0,0,0
RCBvsDC_image_29.jpg,Test,2,6,0,1,0,0,0,0,1,0,0,0
KKRvsSRH_image_187.jpg,Test,1,5,0,0,0,0,0,0,0,0,0,1
KKRvsCSK_image_38.jpg,Test,3,8,2,0,0,0,0,1,0,0,0,0
PBKSvsDC_image_94.jpg,Test,1,1,0,0,0,0,0,0,1,0,0,0
PBKSvsCSK_image_27.jpg,Test,2,6,1,0,0,0,0,0,1,0,0,0
MIvsKKR_image_17.jpg,Test,1,4,0,0,0,0,0,1,0,0,0,0
SRHvsPBKS_image_85.jpg,Test,5,21,0,0,1,0,0,0,1,0,1,2
MIvsRCB_image_150.jpg,Test,3,7,0,0,0,0,1,1,0,0,1,0
KKRvsRCB_image_129.jpg,Test,1,24,0,0,0,1,0,0,0,0,0,0
SRHvsDC_image_127.jpg,Test,1,5,0,1,0,0,0,0,0,0,0,0
GTvsRR_image_111.jpg,Test,2,13,0,0,0,1,0,0,0,1,0,0
MIvsCSK_image_39.jpg,Test,0,0,0,0,0,0,0,0,0,0,0,0
KKRvsCSK_image_6.jpg,Test,2,20,2,0,0,0,0,0,0,0,0,0
RCBvsRR_image_33.jpg,Test,2,13,0,0,0,0,0,0,0,0,2,0
RRvsCSK_image_209.jpg,Test,2,26,0,0,0,0,0,1,0,1,0,0
RCBvsSRH_image_50.jpg,Test,4,5,0,0,0,0,0,0,0,0,3,1
PBKSvsDC_image_28.jpg,Test,1,3,0,0,0,0,0,0,1,0,0,0
GTvsRR_image_204.jpg,Test,3,8,0,0,2,0,0,0,0,1,0,0
KKRvsLSG_image_97.jpg,Test,0,0,0,0,0,0,0,0,0,0,0,0
PBKSvsDC_image_23.jpg,Test,3,4,0,2,0,0,1,0,0,0,0,0
PBKSvsCSK_image_46.jpg,Test,3,14,0,0,0,0,0,0,1,0,2,0
KKRvsRCB_image_118.jpg,Test,2,3,0,0,0,0,0,0,1,0,1,0
LSGvsSRH_image_269.jpg,Test,1,4,0,0,0,0,0,0,0,0,0,1
RCBvsRR_image_117.jpg,Test,3,8,0,0,0,0,0,0,0,3,0,0
KKRvsSRH_image_137.jpg,Test,1,6,0,0,0,1,0,0,0,0,0,0
RRvsCSK_image_81.jpg,Test,3,12,2,0,0,0,0,0,0,1,0,0
LSGvsSRH_image_68.jpg,Test,1,6,0,0,0,0,0,0,0,0,0,1
RCBvsCSK_image_238.jpg,Test,2,12,0,0,0,0,0,0,0,0,2,0
KKRvsCSK_image_236.jpg,Test,1,6,1,0,0,0,0,0,0,0,0,0
RCBvsGT_image_144.jpg,Test,5,15,0,0,0,0,0,0,2,0,2,1
RRvsMI_image_1.jpg,Test,1,5,0,0,0,0,0,0,0,1,0,0
RCBvsGT_image_90.jpg,Test,1,1,0,0,1,0,0,0,0,0,0,0
SRHvsPBKS_image_92.jpg,Test,2,20,0,0,0,0,0,0,0,0,0,2
PBKSvsDC_image_47.jpg,Test,1,1,0,0,1,0,0,0,0,0,0,0
RCBvsPBKS_image_70.jpg,Test,3,8,0,0,0,0,0,0,1,0,1,1
PBKSvsMI_image_122.jpg,Test,1,1,0,0,0,0,0,0,0,0,0,1
GTvsMI_image_228.jpg,Test,1,5,0,0,0,0,0,1,0,0,0,0
KKRvsPBKS_image_85.jpg,Test,1,2,0,0,0,0,0,0,1,0,0,0
PBKSvsCSK_image_156.jpg,Test,2,16,2,0,0,0,0,0,0,0,0,0
PBKSvsMI_image_53.jpg,Test,2,6,0,0,0,0,0,1,1,0,0,0
RRvsMI_image_132.jpg,Test,2,12,0,0,0,0,0,1,0,1,0,0
SRHvsPBKS_image_42.jpg,Test,1,7,0,0,0,0,0,0,0,0,0,1
KKRvsCSK_image_32.jpg,Test,1,5,1,0,0,0,0,0,0,0,0,0
RRvsCSK_image_66.jpg,Test,1,2,0,0,0,0,0,0,0,1,0,0
RRvsCSK_image_133.jpg,Test,2,3,2,0,0,0,0,0,0,0,0,0
SRHvsDC_image_49.jpg,Test,3,6,0,1,0,0,0,0,2,0,0,0
PBKSvsMI_image_80.jpg,Test,2,3,0,0,0,0,0,0,1,0,1,0
KKRvsPBKS_image_119.jpg,Test,1,1,0,0,0,0,0,0,1,0,0,0
RCBvsSRH_image_124.jpg,Test,1,11,0,0,0,0,0,0,0,0,0,1
KKRvsLSG_image_35.jpg,Test,1,5,0,0,0,0,1,0,0,0,0,0
GTvsSRH_image_22.jpg,Test,2,11,0,0,0,0,0,0,0,0,0,2
KKRvsPBKS_image_121.jpg,Test,2,6,0,0,0,1,0,0,1,0,0,0
KKRvsSRH_image_144.jpg,Test,1,6,0,0,0,1,0,0,0,0,0,0
RCBvsCSK_image_116.jpg,Test,1,4,1,0,0,0,0,0,0,0,0,0
KKRvsCSK_image_21.jpg,Test,1,5,1,0,0,0,0,0,0,0,0,0
LSGvsRCB_image_197.jpg,Test,6,8,1,0,0,0,0,0,1,0,4,0
PBKSvsCSK_image_121.jpg,Test,3,9,1,0,0,0,0,0,1,0,1,0
GTvsRR_image_31.jpg,Test,2,3,0,0,1,0,0,0,0,1,0,0
KKRvsLSG_image_45.jpg,Test,5,6,0,1,1,0,2,0,1,0,0,0
KKRvsCSK_image_43.jpg,Test,1,4,1,0,0,0,0,0,0,0,0,0
MIvsRCB_image_18.jpg,Test,1,1,0,0,0,0,0,0,0,0,1,0
RRvsCSK_image_160.jpg,Test,2,3,0,0,0,0,0,0,0,2,0,0
PBKSvsDC_image_90.jpg,Test,2,2,0,0,1,0,0,0,1,0,0,0
LSGvsRCB_image_185.jpg,Test,3,4,0,0,0,0,0,0,1,0,1,1
MIvsKKR_image_107.jpg,Test,3,11,0,0,0,0,0,3,0,0,0,0
RCBvsRR_image_90.jpg,Test,1,5,0,0,0,0,0,0,0,1,0,0
